station_id,resolution,dataset,parameter,date,value,quality,station_id,resolution,dataset,parameter,date,value,quality,station_id,resolution,dataset,parameter,date,value,quality,station_id,resolution,dataset,parameter,date,value,quality
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T10:00:00.000000+00:00,20.1,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T10:00:00.000000+00:00,0.06,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T10:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T10:00:00.000000+00:00,-271.15,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T11:00:00.000000+00:00,20.9,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T11:00:00.000000+00:00,0.06,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T11:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T11:00:00.000000+00:00,-271.05,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T12:00:00.000000+00:00,21.9,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T12:00:00.000000+00:00,0.06,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T12:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T12:00:00.000000+00:00,-270.85,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T13:00:00.000000+00:00,22.7,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T13:00:00.000000+00:00,0.05,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T13:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T13:00:00.000000+00:00,-270.85,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T14:00:00.000000+00:00,23.6,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T14:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T14:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T14:00:00.000000+00:00,-270.85,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T15:00:00.000000+00:00,23.8,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T15:00:00.000000+00:00,0.05,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T15:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T15:00:00.000000+00:00,-270.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T16:00:00.000000+00:00,23.7,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T16:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T16:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T16:00:00.000000+00:00,-270.75,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T17:00:00.000000+00:00,23.5,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T17:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T17:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T17:00:00.000000+00:00,-270.75,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T18:00:00.000000+00:00,23.0,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T18:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T18:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T18:00:00.000000+00:00,-270.85,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T19:00:00.000000+00:00,21.7,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T19:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T19:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T19:00:00.000000+00:00,-270.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T20:00:00.000000+00:00,19.9,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T20:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T20:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T20:00:00.000000+00:00,-270.45,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T21:00:00.000000+00:00,18.2,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T21:00:00.000000+00:00,0.07,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T21:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T21:00:00.000000+00:00,-270.55,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T22:00:00.000000+00:00,17.1,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T22:00:00.000000+00:00,0.08,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T22:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T22:00:00.000000+00:00,-270.55,
K2635,hourly,small,temperature_air_mean_2m,2026-06-16T23:00:00.000000+00:00,15.9,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-16T23:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-16T23:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-16T23:00:00.000000+00:00,-270.75,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T00:00:00.000000+00:00,15.3,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T00:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T00:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T00:00:00.000000+00:00,-270.55,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T01:00:00.000000+00:00,14.8,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T01:00:00.000000+00:00,0.05,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T01:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T01:00:00.000000+00:00,-270.45,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T02:00:00.000000+00:00,14.6,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T02:00:00.000000+00:00,0.05,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T02:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T02:00:00.000000+00:00,-270.55,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T03:00:00.000000+00:00,14.4,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T03:00:00.000000+00:00,0.06,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T03:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T03:00:00.000000+00:00,-270.65,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T04:00:00.000000+00:00,14.6,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T04:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T04:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T04:00:00.000000+00:00,-270.55,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T05:00:00.000000+00:00,15.6,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T05:00:00.000000+00:00,0.06,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T05:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T05:00:00.000000+00:00,-271.05,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T06:00:00.000000+00:00,17.0,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T06:00:00.000000+00:00,0.06,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T06:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T06:00:00.000000+00:00,-271.25,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T07:00:00.000000+00:00,18.5,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T07:00:00.000000+00:00,0.07,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T07:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T07:00:00.000000+00:00,-270.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T08:00:00.000000+00:00,20.3,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T08:00:00.000000+00:00,0.07,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T08:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T08:00:00.000000+00:00,-270.65,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T09:00:00.000000+00:00,21.8,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T09:00:00.000000+00:00,0.06,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T09:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T09:00:00.000000+00:00,-270.45,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T10:00:00.000000+00:00,23.0,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T10:00:00.000000+00:00,0.06,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T10:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T10:00:00.000000+00:00,-270.25,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T11:00:00.000000+00:00,24.0,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T11:00:00.000000+00:00,0.06,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T11:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T11:00:00.000000+00:00,-269.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T12:00:00.000000+00:00,24.9,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T12:00:00.000000+00:00,0.06,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T12:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T12:00:00.000000+00:00,-269.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T13:00:00.000000+00:00,25.7,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T13:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T13:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T13:00:00.000000+00:00,-270.05,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T14:00:00.000000+00:00,26.4,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T14:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T14:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T14:00:00.000000+00:00,-270.05,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T15:00:00.000000+00:00,26.8,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T15:00:00.000000+00:00,0.05,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T15:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T15:00:00.000000+00:00,-270.05,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T16:00:00.000000+00:00,26.5,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T16:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T16:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T16:00:00.000000+00:00,-270.05,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T17:00:00.000000+00:00,26.0,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T17:00:00.000000+00:00,0.02,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T17:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T17:00:00.000000+00:00,-270.25,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T18:00:00.000000+00:00,24.7,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T18:00:00.000000+00:00,0.02,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T18:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T18:00:00.000000+00:00,-270.25,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T19:00:00.000000+00:00,23.1,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T19:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T19:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T19:00:00.000000+00:00,-270.45,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T20:00:00.000000+00:00,21.6,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T20:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T20:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T20:00:00.000000+00:00,-270.75,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T21:00:00.000000+00:00,20.4,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T21:00:00.000000+00:00,0.02,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T21:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T21:00:00.000000+00:00,-270.85,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T22:00:00.000000+00:00,19.2,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T22:00:00.000000+00:00,0.01,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T22:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T22:00:00.000000+00:00,-271.25,
K2635,hourly,small,temperature_air_mean_2m,2026-06-17T23:00:00.000000+00:00,18.0,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-17T23:00:00.000000+00:00,0.02,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-17T23:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-17T23:00:00.000000+00:00,-271.05,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T00:00:00.000000+00:00,17.2,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T00:00:00.000000+00:00,0.02,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T00:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T00:00:00.000000+00:00,-270.85,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T01:00:00.000000+00:00,16.6,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T01:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T01:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T01:00:00.000000+00:00,-270.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T02:00:00.000000+00:00,16.1,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T02:00:00.000000+00:00,0.02,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T02:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T02:00:00.000000+00:00,-270.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T03:00:00.000000+00:00,15.8,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T03:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T03:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T03:00:00.000000+00:00,-271.15,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T04:00:00.000000+00:00,16.1,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T04:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T04:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T04:00:00.000000+00:00,-271.05,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T05:00:00.000000+00:00,17.1,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T05:00:00.000000+00:00,0.02,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T05:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T05:00:00.000000+00:00,-271.45,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T06:00:00.000000+00:00,18.7,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T06:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T06:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T06:00:00.000000+00:00,-271.25,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T07:00:00.000000+00:00,20.2,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T07:00:00.000000+00:00,0.05,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T07:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T07:00:00.000000+00:00,-270.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T08:00:00.000000+00:00,21.7,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T08:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T08:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T08:00:00.000000+00:00,-270.75,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T09:00:00.000000+00:00,23.0,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T09:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T09:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T09:00:00.000000+00:00,-270.45,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T10:00:00.000000+00:00,24.5,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T10:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T10:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T10:00:00.000000+00:00,-270.15,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T11:00:00.000000+00:00,25.6,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T11:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T11:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T11:00:00.000000+00:00,-269.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T12:00:00.000000+00:00,26.4,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T12:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T12:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T12:00:00.000000+00:00,-270.05,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T13:00:00.000000+00:00,27.1,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T13:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T13:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T13:00:00.000000+00:00,-269.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T14:00:00.000000+00:00,27.5,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T14:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T14:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T14:00:00.000000+00:00,-269.75,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T15:00:00.000000+00:00,27.7,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T15:00:00.000000+00:00,0.05,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T15:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T15:00:00.000000+00:00,-269.85,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T16:00:00.000000+00:00,27.4,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T16:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T16:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T16:00:00.000000+00:00,-269.75,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T17:00:00.000000+00:00,27.0,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T17:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T17:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T17:00:00.000000+00:00,-269.55,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T18:00:00.000000+00:00,25.9,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T18:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T18:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T18:00:00.000000+00:00,-269.75,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T19:00:00.000000+00:00,24.5,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T19:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T19:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T19:00:00.000000+00:00,-269.95,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T20:00:00.000000+00:00,23.0,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T20:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T20:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T20:00:00.000000+00:00,-270.05,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T21:00:00.000000+00:00,21.4,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T21:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T21:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T21:00:00.000000+00:00,-270.15,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T22:00:00.000000+00:00,20.1,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T22:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T22:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T22:00:00.000000+00:00,-270.35,
K2635,hourly,small,temperature_air_mean_2m,2026-06-18T23:00:00.000000+00:00,19.0,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-18T23:00:00.000000+00:00,0.05,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-18T23:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-18T23:00:00.000000+00:00,-270.55,
K2635,hourly,small,temperature_air_mean_2m,2026-06-19T00:00:00.000000+00:00,18.1,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-19T00:00:00.000000+00:00,0.04,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-19T00:00:00.000000+00:00,0.0,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-19T00:00:00.000000+00:00,-270.45,
K2635,hourly,small,temperature_air_mean_2m,2026-06-19T01:00:00.000000+00:00,17.3,,K2635,hourly,large,probability_precipitation_height_gt_0_1mm_last_1h,2026-06-19T01:00:00.000000+00:00,0.03,,K2635,hourly,large,probability_precipitation_height_gt_1mm_last_1h,2026-06-19T01:00:00.000000+00:00,0.01,,K2635,hourly,large,error_absolute_temperature_air_mean_2m,2026-06-19T01:00:00.000000+00:00,-270.45,
